2012,10/08 0516,10/08 1800,10/09 1200,...,...,...,...,...,...,1,70,390,420,16,2,-105 P,730,10/05 2012?
2012,10/12 1900,10/12 2200,10/13 1000,...,...,...,...,...,...,2,40,490,530,11,2,-87 P,..., 
2012,10/31 1538,11/01 0000,11/02 0300,...,...,...,...,Y,...,1,70,340,370,11,2,-62 P,440,10/27 1624 H
2012,11/12 2311,11/13 0800,11/14 0300,...,...,...,...,Y,...,1,50,380,460,21,2,-108 P,530,11/09 1512
2012,12/14 0200,12/14 0700,12/14 1700,...,...,...,...,Y,...,3,30,330,330,7,2,-2 P,..., 
2013,01/17 1600,01/17 1600,01/18 1200,...,...,...,...,Y,...,2,0,390,400,12,2,-53 P,..., 
2013,03/17 0559,03/17 1500,03/19 1600,...,...,...,...,N,...,1,230,520,720,9,2,-132 P,890,03/15 0712 H
2013,04/13 2254,04/14 1700,04/15 2300,...,...,...,...,Y,...,2,100,410,520,9,2,-6 P,660,04/11 0724 H
2013,04/30 0949,04/30 1200,05/01 0700,...,...,...,...,Y,...,1,50,400,430,10,2,-43 P, , 
2013,06/06 0255,06/06 1400,06/08 0000,...,...,...,...,Y,...,1,30,430,510,11,2,-73 P, , 
2013,06/27 1438,06/28 0200,06/29 1200,...,...,...,...,Y,...,1,70,390,450,10,2,-98 P, , 
2013,07/05 0100,07/05 0100,07/07 1600,...,...,...,...,Y,...,2,10,350,370,10,2,-77 P, , 
2013,07/12 1714,07/13 0500,07/15 0000,...,...,...,...,Y,...,1,60,430,500,13,2,-73 P,563,07/09 1512 H
2013,10/02 0154,10/02 2300,10/03 2200,...,...,...,...,Y,...,1,220,470,630,7,2,-67 P,800,09/29 2145
2013,11/08 2200,11/08 2200,11/09 0700,...,...,...,...,...,...,3,0,420,460,12,2,-81 P, , 
2013,11/30 2000,12/01 1100,12/02 2300,...,...,...,...,...,...,2,50,450,540,9,2,-21 P, , 
2013,12/15 1300,12/15 1600,12/16 0500,...,...,...,...,...,...,2,30,460,500,7,2,-22 P,510,12/12 0336
2013,12/24 2100,12/25 0500,12/25 1700,...,...,...,...,...,...,2,30,300,330,11,2,-35 P, , 
2014,02/07 1705,02/08 0100,02/09 1200,...,...,...,...,...,...,2,110,420,460,9,2,-36 P,470,02/04 0036
2014,02/15 1316,02/16 0500,02/16 1600,...,...,...,...,...,...,2,100,380,450,15,2,-21 P,530,02/12 0612 H
2014,02/19 0348,02/19 1200,02/20 0300,...,...,...,...,...,...,1,60,520,530,11,2,-116 P,..., 
2014,04/05 1000,04/05 2200,04/07 0500,...,...,...,...,...,...,2,40,380,500,13,2,-9 P,610,04/02 1348 H
2014,04/11 0600,04/11 0600,04/12 2000,...,...,...,...,...,...,3,10,350,380,5,2,-81 P,..., 
2014,04/29 2026,04/29 2000,04/30 2100,...,...,...,...,...,...,3,0,310,320,9,2,-64 P,..., 
2014,08/19 0657,08/19 1600,08/21 0500,...,...,...,...,...,...,1,40,360,440,17,2,-31 P,500,08/15 1812 H
2014,09/12 1553,09/12 2200,09/14 0200,...,...,...,...,...,...,1,230,600,720,20,2,-75 P,920,09/10 1800 H
2014,12/21 1911,12/22 0400,12/22 1700,...,...,...,...,...,...,2,70,380,430,16,2,-51 P,..., 
2015,01/07 0614,01/07 0700,01/07 2000,...,...,...,...,...,...,1,30,450,470,16,2,-99 Q,..., 
2015,03/17 0445,03/17 1300,03/18 0500,...,...,...,...,...,...,1,90,560,620,20,2,-223 P,840,03/15 0236 H
2015,03/28 0000,03/28 1100,03/29 1100,...,...,...,...,...,...,2,10,390,420,13,2,-29 P,..., 
2015,03/31 0833,03/31 1800,04/01 1000,...,...,...,...,...,...,2,40,400,420,13,2,-6 Q,..., 
2015,04/10 0000,04/10 1300,04/11 0900,...,...,...,...,...,...,1,40,380,450,13,2,-75 Q,..., 
2015,05/06 0144,05/06 1200,05/07 2100,...,...,...,...,...,...,1,80,420,470,13,2,-28 Q,..., 
2015,05/10 1200,05/10 1200,05/11 0200,...,...,...,...,...,...,2,0,370,400,11,2,-51 Q,..., 
2015,05/18 1900,05/18 2000,05/19 0200,...,...,...,...,...,...,3,40,460,480,16,2,-42 Q,..., 
2015,09/07 1400,09/08 0000,09/09 1500,...,...,...,...,...,...,1,190,460,600,15,2,-94 Q,620,09/04 1924
2015,11/06 1800,11/07 0600,11/08 1600,...,...,...,...,...,...,1,90,500,680,13,2,-96 Q,810,11/04 1448
2015,12/19 1500,12/20 0300,12/21 2000,...,...,...,...,...,...,1,110,400,490,15,2,-170 Q,540,12/16 0924
2015,12/31 0000,12/31 1700,01/02 1100,...,...,...,...,...,...,2,90,440,480,10,2,-117 Q,690,12/28 1212
2016,01/18 2100,01/19 1000,01/21 0000,...,...,...,...,...,...,2,70,370,400,14,2,-104 Q,440,01/14 2324 H
1998,02/18 0750(A),02/19 0100,02/20 0000,-3,...,...,...,N,...,2,20 S,440,460,9,1,-51,..., 
1998,03/25 1000,03/25 1300,03/26 1000,...,...,...,...,Y,Y,1,20,400,400,10,1,-56,..., 
1998,06/13 1925,06/14 0400,06/15 0600,...,...,...,...,Y,N,3,80 S,340,380,10,1,-55,..., 
1998,08/01 0400,08/01 0400,08/03 1000,0,...,...,...,N,Y,3,30,410,450,7,1,-6,dg,dg
1998,08/05 1300,08/05 1300,08/06 1200,...,...,...,...,Y,Y,2W,0,360,390,8,1,-138,dg,dg
1998,08/11 2300,08/12 0100,08/13 1400,ns,ns,...,...,Y,...,3W,20,370,420,8,1,-19,dg,dg
1998,09/23 0200,09/23 0400,09/23 1800,ns,ns,...,...,Y,N,2,80,420,490,7,1,-33,dg,dg
1998,11/07 0815,11/07 2200,11/09 0100,0,0,...,...,Y,...,2,130 S,450,530,15,1,-81,570,11/04 0754 H
1999,02/16 1500,02/16 1500,02/17 1100,0,0,...,...,N,...,3,0,460,470,6,1,-7,..., 
1999,03/19 1000,03/19 1100,03/20 1200,0,0,...,...,Y,...,3W,10,340,380,5,1,-30,..., 
1999,06/02 2000,06/02 2300,06/03 2200,nc,0,...,...,Y,Y,3,40,430,470,9,1,-6,..., 
1999,07/06 1509,07/06 2100,07/07 0200,ns,...,...,...,N,...,2,50 S,460,500,10,1,-4,620,07/03 1954
1999,07/31 1837,07/31 1900,08/02 0600,0,ns,...,...,N,...,3,100,480,650,5,1,-39,510,07/28 0906 H
1999,08/20 2300,08/20 2300,08/23 1100,31,6,...,...,Y,...,2,0,460,570,7,1,-66,510,08/17 1331
1999,12/26 2130(A),12/27 1100,12/28 0400,-9,23,...,...,Y,...,3,50 S,430,450,8,1,-8,..., 
2000,01/22 0023(A),01/22 1700,01/23 0200,0,0,...,...,Y,...,2,30 S,380,400,16,1,-97,530,01/18 1754 H
2000,04/06 1639,04/07 0600,04/08 0600,-7,-15,...,...,Y,...,2,220 S,560,620,6,1,-288,860,04/04 1632 H
2000,04/18 2000,04/18 2000,04/19 1400,8,0,...,...,N,...,3,30,460,470,10,1,-14,510,04/15 1035?
2000,05/16 2300,05/16 2300,05/17 0700,0,0,...,...,N,...,2,130,550,580,9,1,-92,500,05/13 1226
2000,05/23 2342(W),05/24 1200,05/27 1000,nc,0,...,...,Y,N,2,50 S,530,690,5,1,-147,650,05/21 0726
2000,06/11 0801,06/11 0900,06/11 1800,0,6,...,...,Y,...,2,40 S,510,530,11,1,-36,..., 
2000,06/18 0900,06/18 0900,06/18 1700,-3,5,...,...,N,Y,3W,10,380,400,5,1,-12,..., 
2000,07/26 1857,07/27 0200,07/28 0200,0,-4,...,...,Y,Y,2,50 S,360,400,6,1,-42,490,07/23 0530
2000,10/05 0326,10/05 1300,10/07 1100,0,ns,...,...,Y,...,2,110 S,450,530,6,1,-182,756,10/02 2026 H
